canonical_agent_id,original_agent_id,employee_code,agent_name,vendor_id,team,status,confidence,resolution_reason
AGT0000641,AGT0000641,EMP00825,Rahul Verma,VND0000001,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000749,AGT0000749,EMP00826,Rohan Patel,VND0000002,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000369,AGT0000369,EMP00827,Neha Singh,VND0000002,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000034,AGT0000034,EMP00828,Neha Singh,VND0000001,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000975,AGT0000975,EMP00829,Rahul Verma,VND0000006,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000045,AGT0000045,EMP00830,Aarav Sharma,VND0000011,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000730,AGT0000730,EMP00831,Aarav Sharma,VND0000004,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000250,AGT0000250,EMP00832,Priya Mehta,VND0000007,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000504,AGT0000504,EMP00833,Neha Singh,VND0000014,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000673,AGT0000673,EMP00834,Rahul Verma,VND0000004,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000529,AGT0000529,EMP00835,Amit Kumar,VND0000004,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000177,AGT0000177,EMP00836,Pooja Nair,VND0000013,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000232,AGT0000232,EMP00837,Vikram Shah,VND0000002,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000107,AGT0000107,EMP00838,Sneha Das,VND0000013,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000762,AGT0000762,EMP00839,Vikram Shah,VND0000005,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000956,AGT0000956,EMP00840,Rohan Patel,VND0000008,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000339,AGT0000339,EMP00841,Amit Kumar,VND0000005,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000477,AGT0000477,EMP00842,Aarav Sharma,VND0000015,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000771,AGT0000771,EMP00843,Amit Kumar,VND0000013,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000131,AGT0000131,EMP00844,Amit Kumar,VND0000004,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000986,AGT0000986,EMP00845,Sneha Das,VND0000002,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000857,AGT0000857,EMP00846,Priya Mehta,VND0000009,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000780,AGT0000780,EMP00847,Amit Kumar,VND0000008,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000999,AGT0000999,EMP00848,Amit Kumar,VND0000002,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000955,AGT0000955,EMP00849,Aarav Sharma,VND0000001,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000026,AGT0000026,EMP00850,Pooja Nair,VND0000015,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000365,AGT0000365,EMP00851,Pooja Nair,VND0000001,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000166,AGT0000166,EMP00852,Vikram Shah,VND0000002,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000558,AGT0000558,EMP00853,Neha Singh,VND0000009,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000776,AGT0000776,EMP00854,Neha Singh,VND0000010,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000392,AGT0000392,EMP00855,Ananya Rao,VND0000006,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000165,AGT0000165,EMP00856,Sneha Das,VND0000015,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000893,AGT0000893,EMP00857,Amit Kumar,VND0000007,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000402,AGT0000402,EMP00858,Rohan Patel,VND0000014,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000363,AGT0000363,EMP00859,Rahul Verma,VND0000008,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000116,AGT0000116,EMP00860,Neha Singh,VND0000013,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000459,AGT0000459,EMP00861,Sneha Das,VND0000014,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000974,AGT0000974,EMP00862,Ananya Rao,VND0000003,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000101,AGT0000101,EMP00863,Pooja Nair,VND0000015,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000051,AGT0000051,EMP00864,Ananya Rao,VND0000013,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000006,AGT0000006,EMP00865,Rahul Verma,VND0000005,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000014,AGT0000014,EMP00866,Ananya Rao,VND0000003,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000821,AGT0000821,EMP00867,Aarav Sharma,VND0000007,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000776,AGT0000776,EMP00868,Rohan Patel,VND0000008,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000854,AGT0000854,EMP00869,Priya Mehta,VND0000001,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000617,AGT0000617,EMP00870,Pooja Nair,VND0000011,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000927,AGT0000927,EMP00871,Aarav Sharma,VND0000013,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000060,AGT0000060,EMP00872,Rahul Verma,VND0000002,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000809,AGT0000809,EMP00873,Sneha Das,VND0000014,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000977,AGT0000977,EMP00874,Vikram Shah,VND0000005,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000224,AGT0000224,EMP00875,Vikram Shah,VND0000013,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000048,AGT0000048,EMP00876,Vikram Shah,VND0000005,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000336,AGT0000336,EMP00877,Aarav Sharma,VND0000007,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000081,AGT0000081,EMP00878,Rahul Verma,VND0000005,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000796,AGT0000796,EMP00879,Ananya Rao,VND0000005,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000414,AGT0000414,EMP00880,Neha Singh,VND0000005,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000263,AGT0000263,EMP00881,Rohan Patel,VND0000008,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000210,AGT0000210,EMP00882,Rahul Verma,VND0000011,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000206,AGT0000206,EMP00883,Amit Kumar,VND0000015,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000685,AGT0000685,EMP00884,Vikram Shah,VND0000012,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000889,AGT0000889,EMP00885,Ananya Rao,VND0000014,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000497,AGT0000497,EMP00886,Rahul Verma,VND0000013,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000362,AGT0000362,EMP00887,Pooja Nair,VND0000007,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000038,AGT0000038,EMP00888,Priya Mehta,VND0000001,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000053,AGT0000053,EMP00889,Pooja Nair,VND0000001,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000112,AGT0000112,EMP00890,Aarav Sharma,VND0000006,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000934,AGT0000934,EMP00891,Pooja Nair,VND0000014,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000215,AGT0000215,EMP00892,Rohan Patel,VND0000012,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000003,AGT0000003,EMP00893,Aarav Sharma,VND0000009,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000159,AGT0000159,EMP00894,Rohan Patel,VND0000008,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000181,AGT0000181,EMP00895,Priya Mehta,VND0000014,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000304,AGT0000304,EMP00896,Priya Mehta,VND0000009,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000647,AGT0000647,EMP00897,Priya Mehta,VND0000013,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000090,AGT0000090,EMP00898,Aarav Sharma,VND0000015,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000215,AGT0000215,EMP00899,Rohan Patel,VND0000002,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000306,AGT0000306,EMP00900,Rahul Verma,VND0000007,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000716,AGT0000716,EMP00901,Vikram Shah,VND0000011,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000080,AGT0000080,EMP00902,Aarav Sharma,VND0000001,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000078,AGT0000078,EMP00903,Amit Kumar,VND0000002,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000494,AGT0000494,EMP00904,Aarav Sharma,VND0000001,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000436,AGT0000436,EMP00905,Rahul Verma,VND0000005,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000241,AGT0000241,EMP00906,Rahul Verma,VND0000013,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000241,AGT0000241,EMP00907,Amit Kumar,VND0000008,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000050,AGT0000050,EMP00908,Rohan Patel,VND0000001,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000283,AGT0000283,EMP00909,Sneha Das,VND0000002,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000961,AGT0000961,EMP00910,Ananya Rao,VND0000001,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000074,AGT0000074,EMP00911,Priya Mehta,VND0000008,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000059,AGT0000059,EMP00912,Vikram Shah,VND0000002,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000973,AGT0000973,EMP00913,Aarav Sharma,VND0000009,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000712,AGT0000712,EMP00914,Rahul Verma,VND0000003,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000501,AGT0000501,EMP00915,Pooja Nair,VND0000009,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000516,AGT0000516,EMP00916,Priya Mehta,VND0000012,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000770,AGT0000770,EMP00917,Vikram Shah,VND0000004,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000808,AGT0000808,EMP00918,Sneha Das,VND0000006,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000066,AGT0000066,EMP00919,Rahul Verma,VND0000002,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000987,AGT0000987,EMP00920,Pooja Nair,VND0000009,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000724,AGT0000724,EMP00921,Aarav Sharma,VND0000013,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000212,AGT0000212,EMP00922,Amit Kumar,VND0000014,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000871,AGT0000871,EMP00923,Rohan Patel,VND0000012,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000516,AGT0000516,EMP00924,Sneha Das,VND0000004,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000074,AGT0000074,EMP00925,Pooja Nair,VND0000012,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000364,AGT0000364,EMP00926,Pooja Nair,VND0000002,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000143,AGT0000143,EMP00927,Pooja Nair,VND0000012,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000147,AGT0000147,EMP00928,Aarav Sharma,VND0000008,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000033,AGT0000033,EMP00929,Sneha Das,VND0000009,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000844,AGT0000844,EMP00930,Pooja Nair,VND0000005,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000054,AGT0000054,EMP00931,Amit Kumar,VND0000006,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000019,AGT0000019,EMP00932,Aarav Sharma,VND0000001,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000240,AGT0000240,EMP00933,Amit Kumar,VND0000014,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000364,AGT0000364,EMP00934,Amit Kumar,VND0000012,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000989,AGT0000989,EMP00935,Ananya Rao,VND0000010,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000299,AGT0000299,EMP00936,Priya Mehta,VND0000013,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000345,AGT0000345,EMP00937,Rohan Patel,VND0000013,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000601,AGT0000601,EMP00938,Vikram Shah,VND0000015,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000548,AGT0000548,EMP00939,Neha Singh,VND0000003,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000628,AGT0000628,EMP00940,Rahul Verma,VND0000014,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000475,AGT0000475,EMP00941,Sneha Das,VND0000006,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000901,AGT0000901,EMP00942,Pooja Nair,VND0000007,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000538,AGT0000538,EMP00943,Aarav Sharma,VND0000004,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000316,AGT0000316,EMP00944,Priya Mehta,VND0000013,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000954,AGT0000954,EMP00945,Amit Kumar,VND0000001,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000317,AGT0000317,EMP00946,Vikram Shah,VND0000010,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000019,AGT0000019,EMP00947,Ananya Rao,VND0000011,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000750,AGT0000750,EMP00948,Neha Singh,VND0000012,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000014,AGT0000014,EMP00949,Priya Mehta,VND0000012,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000617,AGT0000617,EMP00950,Aarav Sharma,VND0000013,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000584,AGT0000584,EMP00951,Pooja Nair,VND0000002,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000577,AGT0000577,EMP00952,Pooja Nair,VND0000004,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000687,AGT0000687,EMP00953,Vikram Shah,VND0000004,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000813,AGT0000813,EMP00954,Rohan Patel,VND0000015,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000573,AGT0000573,EMP00955,Aarav Sharma,VND0000013,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000750,AGT0000750,EMP00956,Priya Mehta,VND0000008,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000119,AGT0000119,EMP00957,Sneha Das,VND0000011,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000199,AGT0000199,EMP00958,Ananya Rao,VND0000001,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000985,AGT0000985,EMP00959,Neha Singh,VND0000013,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000545,AGT0000545,EMP00960,Vikram Shah,VND0000006,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000367,AGT0000367,EMP00961,Sneha Das,VND0000011,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000515,AGT0000515,EMP00962,Vikram Shah,VND0000010,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000738,AGT0000738,EMP00963,Sneha Das,VND0000006,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000661,AGT0000661,EMP00964,Priya Mehta,VND0000006,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000853,AGT0000853,EMP00965,Pooja Nair,VND0000006,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000427,AGT0000427,EMP00966,Rahul Verma,VND0000004,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000836,AGT0000836,EMP00967,Priya Mehta,VND0000001,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000488,AGT0000488,EMP00968,Sneha Das,VND0000005,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000492,AGT0000492,EMP00969,Sneha Das,VND0000012,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000098,AGT0000098,EMP00970,Ananya Rao,VND0000013,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000113,AGT0000113,EMP00971,Sneha Das,VND0000005,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000083,AGT0000083,EMP00972,Amit Kumar,VND0000005,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000336,AGT0000336,EMP00973,Aarav Sharma,VND0000001,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000124,AGT0000124,EMP00974,Ananya Rao,VND0000001,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000128,AGT0000128,EMP00975,Pooja Nair,VND0000015,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000158,AGT0000158,EMP00976,Neha Singh,VND0000006,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000715,AGT0000715,EMP00977,Amit Kumar,VND0000014,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000304,AGT0000304,EMP00978,Rahul Verma,VND0000005,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000785,AGT0000785,EMP00979,Sneha Das,VND0000007,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000502,AGT0000502,EMP00980,Ananya Rao,VND0000003,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000985,AGT0000985,EMP00981,Sneha Das,VND0000004,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000102,AGT0000102,EMP00982,Amit Kumar,VND0000008,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000977,AGT0000977,EMP00983,Aarav Sharma,VND0000001,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000064,AGT0000064,EMP00984,Rohan Patel,VND0000001,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000835,AGT0000835,EMP00985,Aarav Sharma,VND0000004,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000024,AGT0000024,EMP00986,Rohan Patel,VND0000004,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000522,AGT0000522,EMP00987,Rahul Verma,VND0000015,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000870,AGT0000870,EMP00988,Sneha Das,VND0000006,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000897,AGT0000897,EMP00989,Vikram Shah,VND0000004,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000660,AGT0000660,EMP00990,Ananya Rao,VND0000009,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000478,AGT0000478,EMP00991,Rahul Verma,VND0000004,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000397,AGT0000397,EMP00992,Sneha Das,VND0000006,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000809,AGT0000809,EMP00993,Pooja Nair,VND0000010,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000836,AGT0000836,EMP00994,Rahul Verma,VND0000010,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000317,AGT0000317,EMP00995,Vikram Shah,VND0000005,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000457,AGT0000457,EMP00996,Priya Mehta,VND0000006,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000491,AGT0000491,EMP00997,Vikram Shah,VND0000013,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000924,AGT0000924,EMP00998,Sneha Das,VND0000008,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000381,AGT0000381,EMP00999,Sneha Das,VND0000004,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000803,AGT0000803,EMP01000,Vikram Shah,VND0000003,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000947,AGT0000947,EMP01001,Neha Singh,VND0000003,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000948,AGT0000948,EMP01002,Ananya Rao,VND0000001,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000110,AGT0000110,EMP01003,Vikram Shah,VND0000003,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000423,AGT0000423,EMP01004,Vikram Shah,VND0000003,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000699,AGT0000699,EMP01005,Rahul Verma,VND0000005,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000393,AGT0000393,EMP01006,Vikram Shah,VND0000007,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000200,AGT0000200,EMP01007,Rahul Verma,VND0000009,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000533,AGT0000533,EMP01008,Pooja Nair,VND0000009,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000349,AGT0000349,EMP01009,Rahul Verma,VND0000001,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000008,AGT0000008,EMP01010,Aarav Sharma,VND0000015,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000743,AGT0000743,EMP01011,Pooja Nair,VND0000013,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000213,AGT0000213,EMP01012,Aarav Sharma,VND0000009,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000100,AGT0000100,EMP01013,Priya Mehta,VND0000001,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000029,AGT0000029,EMP01014,Aarav Sharma,VND0000010,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000995,AGT0000995,EMP01015,Rohan Patel,VND0000008,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000104,AGT0000104,EMP01016,Pooja Nair,VND0000009,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000878,AGT0000878,EMP01017,Ananya Rao,VND0000014,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000292,AGT0000292,EMP01018,Sneha Das,VND0000002,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000669,AGT0000669,EMP01019,Aarav Sharma,VND0000013,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000999,AGT0000999,EMP01020,Amit Kumar,VND0000013,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000028,AGT0000028,EMP01021,Rahul Verma,VND0000013,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000113,AGT0000113,EMP01022,Amit Kumar,VND0000004,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000643,AGT0000643,EMP01023,Rohan Patel,VND0000001,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000282,AGT0000282,EMP01024,Sneha Das,VND0000004,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000826,AGT0000826,EMP01025,Neha Singh,VND0000012,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000607,AGT0000607,EMP01026,Amit Kumar,VND0000002,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000272,AGT0000272,EMP01027,Aarav Sharma,VND0000014,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000919,AGT0000919,EMP01028,Neha Singh,VND0000002,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000107,AGT0000107,EMP01029,Neha Singh,VND0000006,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000274,AGT0000274,EMP01030,Neha Singh,VND0000002,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
